review_id,review_rating,text,time_created,restaurant_id,user_id
ea_sa5KeX0d_Z6kI6saxbg,4,"Ganko Ittetsu's Tan Tan ramen is my personal favorite.  However, Isshindo's Tan Tan is a close second.  In fact Isshindo wins with the larger serving size,...",2020-02-07 15:08:38,lABW8RU5XEzwQaxt-Yfv_Q,zV3xOX1n2dsbDnXJxBCrNA
2V-rSvbv4zDFpWhLAXh_CA,3,Great lunch place to stop by for a few minutes. We went here for a dinner from a friend's recommendation. The ambiance is quite uninviting. Many restaurants...,2020-01-24 10:47:51,lABW8RU5XEzwQaxt-Yfv_Q,Xe40piLK-ubCHCLCkaEHzA
Kn2q7PfYMTemoLQq-I2taA,4,"This is a cozy bar with excellent bartenders and cocktails! PERFECT FOR CHRISTMASTIME because the ambiance is warm, beautifully appointed and, as the lobby...",2020-01-07 20:55:44,JX8z_4daLZFoeju7cccS-w,AN349jdIKNJdLSr6ZA-CjQ
sJ4pcQEHK4GGsziUGFEVsA,3,Soft opening was on 10/11/19 after renovation and making more space for seats. The bar is on the wall side not in the center anymore. Waiter and waitresses...,2019-10-12 04:05:24,JX8z_4daLZFoeju7cccS-w,-YmnlTiXUoyO1gbuC5ILxw
nstQuD-lAxW8e-Shi4GcyA,4,"Avery Bar is sexy. Located in the lobby of the Ritz Carlton, the bar is horse shoe shaped, behind a fireplace. There are also tables and chairs if you...",2017-11-22 06:11:13,JX8z_4daLZFoeju7cccS-w,FC1ZSB9fd4WlDMSAbEjq8Q
gyGL78Jsr9HwtxHOsjx81A,4,"Excellent sweet potato fries, clam chowder 10+, Mac & Cheese w/steak tips a 9. All the food that passed by our table looked awesome.",2020-02-16 18:56:24,v92qIZUQ61rrqvK0w7UpJQ,0dpIEINHe5Q9f02pCAU3Kg
ksvx0x2bF_5ipjgdWoWUKA,3,"Great place for a drink after work, the bar gets busy on weekdays, but seating for dinner doesn't seem to be an issue which was good. 

We stopped in for...",2019-12-10 09:15:41,v92qIZUQ61rrqvK0w7UpJQ,Tlv3kXIGp5Dt8gNOxGqpfQ
0QZ4NGIckQQUtloE286Kdw,4,"we were in Boston and had a nice lunch here. Great beer selection, very good service. Salads withgrillwd chicken and one with Tuna, perfectly prepared.",2020-02-09 13:25:50,v92qIZUQ61rrqvK0w7UpJQ,fRuHBVQtPm3IYvfgglO7tw
KasKenxGLYpwc-eUMlPy3A,4,Classic Tapas well done one of the best in Boston. Everything taste well prepared and well presented. The tapas the sangria the service I highly recommend...,2020-01-11 18:10:09,AJpYRxL0fDtgH44TArFB0A,4-qeqjN2lgo0yzjYr-Of5Q
jnXLbsZkSDkUHnB_SSLOmA,4,"I love eating here because the smells, music, and chatter of people laughing and talking over delicious food bring me right back to Spain! I love the...",2019-12-11 14:33:44,AJpYRxL0fDtgH44TArFB0A,NAbSxV9qH7rc5o4moyepNA
f9Qcsu4QraUHvMHcKmMg6g,4,"First things first - THEY HAVE HALAL CHICKEN, BEEF AND CHICKEN! According the menu that is. They also have an abundance of seafood option tapas. I feel this...",2019-07-31 21:23:48,AJpYRxL0fDtgH44TArFB0A,fdD0oZK8GD9Vi-dVGLhNyg
GBfZE4cMqUuj5ornu7UVZw,5,The staff here was very friendly and welcoming. My friend and I are visiting from out of town and they took our suitcases and held them inside out of the...,2019-09-21 09:38:31,QNbgjGvarXlMAchLntONFQ,jqWT8EG_bYefL_EZ9LNTLw
KLXmgRF4w7CK8wsYuqNgNQ,4,"We came here with a small group while visiting Boston. The idea of a Persian breakfast place sounded cool. For the most part, they have typical American...",2019-08-31 17:24:33,QNbgjGvarXlMAchLntONFQ,SEkiKd7yp6FvXAOQ-NR8lg
827RXb_qXhOkMjSRu_pXTA,4,"Super cute indoor deco that makes you feel home. You can get a great view of the harbor by the window.
They have a great selection of brunch items all with...",2019-03-10 08:12:10,QNbgjGvarXlMAchLntONFQ,7fDaMcKI9Lfo7CbTRUP_vg
DJMm4jV8_Hf7N_tGNeQ6HA,5,"This was the first time I've had Persian food, so I'm not an expert by any means in this kind of cuisine, but I really enjoyed it. 

We ordered the Kashk-e...",2019-10-17 15:08:53,6jJldJSssvuT50o2agT9dg,Jg38K5cM33x9Pzs5Ww1Fww
YCWw0WZi3gDb69azfN-Ezg,4,"Well, I had no idea this little Persian restaurant was here for 8 years!  For the last several years I've been visiting Boston for work and had tried a...",2020-01-11 17:09:51,6jJldJSssvuT50o2agT9dg,iapn8e52emUjomgKMV1x-w
ZTfp60TmB0fmW9MNdZqRFg,4,"Great prices, sizable portions, good service.

This is a small place (handful of tables), with a petite menu, but every option I tried was tasty. Started...",2019-10-20 11:01:50,6jJldJSssvuT50o2agT9dg,kWG0hUypjMx-M_Wa6wvKeQ
Pux1fjBYuUEnyHK2FBhoQA,4,"I am half Thai and grew up with my mom's Thai cooking. Therefore, I am extremely picky with my Thai food. I am also not a vegan but my friend is and this is...",2020-02-17 06:09:08,3DtTVTvn8FgmGuEfogXSmg,4K-zL1Af7vL2iTKu76LXPg
aQZDACcJvtlZSzxW38WBLw,3,"To be clear, I absolutely adore this place and have come 10+ times over the past several years. That said, the food is a hit or miss, and you really have to...",2020-01-20 15:50:59,3DtTVTvn8FgmGuEfogXSmg,eQ-ukSPHXYvUhYR_wysd8A
WE27n_AT81UdVDfktvsfxQ,4,I was in the Tufts area and decided to come here with a friend for the lunchtime special. My Thai Vegan Cafe has about ten options to choose from for lunch...,2020-01-10 03:27:42,3DtTVTvn8FgmGuEfogXSmg,zFVBIOECiSpDb-e1WZOFVw
9Sd6hxnOxb54vNogsMwqwQ,5,"Happened upon this place by word of mouth. Was not disappointed. Cash only! But wow it was great, lots of options for protein and the veggies were fresh and...",2020-02-06 09:52:04,YgcZLW4jKjHVMkjwoeM2-A,6PLfZ6ZzlFCpH389pmuLYQ
HzVfM_x1zGQREyWTZOKQeg,3,"Not bad
Ran out of pollo verde which was sad
Not bad tacos but nothing crazy 
Kind of bland
Oily with nothing much to them. I was hoping for some fresh...",2019-08-18 15:11:24,YgcZLW4jKjHVMkjwoeM2-A,y-TGuuf6Ot9OyV5JbbAH3g
QV-qB5oyugk6IJNQ9orZ5A,4,"Never would've thought that a Mexican food cart in the Back Bay terminal would be any good. In fact, I've walked by this cart many times and thought, ""Why...",2019-08-07 19:13:36,YgcZLW4jKjHVMkjwoeM2-A,k0W6eJC1hDmnmOfZ5yBbHw
Aw1WzuXwjbv6gukqNcgCmA,5,I would like to thank you for the special night I had yesterday 08/28/2019 I got engaged in the spirit of Boston .. thank you very much for the care and...,2019-08-29 07:21:33,oDycN7PPSmQEBtUYBRXvQw,cNvrvtwD4bI4CfCEALRg8A
RyxL5FOfBV3gCztuFQL79g,5,This was a fantastic family event for the lunch cruise trip around the Boston harbor. Great idea to arrive early to get the best seating spot as well as...,2018-08-04 12:11:08,oDycN7PPSmQEBtUYBRXvQw,aua1YF1XGyyz9kwSKvf9DQ
9UZiGkp_mzCEkIWarkS7gw,1,Food awful... they ran out of food and didn't care... we didn't get a chance to eat... views were spectacular though.,2019-07-30 20:51:16,oDycN7PPSmQEBtUYBRXvQw,6r9ILCTCuEx_1Pbv6ilhcg
rTP44E8QMrWtyDk8QUzHSg,4,"A hidden treasures along Boylston Street (near Fenway). 

After meeting my daughter at her college, I was tired of going to the same old ""blah"" spot with...",2020-02-20 19:44:28,x1RY1aPN9I_fWGyFRZQd9g,qV32C8IqSGAXEC62kmMAeg
oY4vhKxKLmmgx1k24iPYXg,5,"An unexpected and pretty much perfect late dining experience. Truth be told, my dining partner and I were looking for a different Asian restaurant and there...",2020-01-17 12:26:37,x1RY1aPN9I_fWGyFRZQd9g,eL8VdX4tyDr5zHWSahbtuQ
wORKcJ6YC5JPNxgx4Lqg5A,5,We Loved it!!!! I can't believe there are less than 5 star reviews about this place...Went here last night before Deadmau5 Cube 2020 and it was amazing!!...,2020-01-19 08:15:06,x1RY1aPN9I_fWGyFRZQd9g,u_2Fj1Y8WZStzJpu3jT_OQ
pDZxvO0ddo5wFZnERjPQrA,5,"Monday, Jan 6, we had a delightful dinner at The Melting Pot, the new restaurant in the former Full Moon space.  The interior has been tastefully...",2020-01-08 11:12:22,VKjSBt5rIgPQpYUzR8v7mw,83peNKVebTUCUu2zRdnseA
u8nxyKQAXyTGXK6sPqo9lg,4,New place with nice decor. Decent sized dining area with scattering of 2 to 4 seats with some larger tables. Fits around 40 I guess. Street parking easy but...,2020-02-20 09:45:11,VKjSBt5rIgPQpYUzR8v7mw,wm6C-ivKUbY3yY3RIk9syA
Pn1pmfOlbjaIWSYxTMDL9A,4,"Excellent new spot on Huron ave.

Slightly less family friendly than full moon and a totally different kind of food - Nepali vs standard American - but the...",2020-01-15 07:56:14,VKjSBt5rIgPQpYUzR8v7mw,_NTm9Xv0gDfafBQxR3uUyQ
L3Mjn8qvcD3bXNvjFstVWw,4,"Fun but a disappointment nonetheless

The atmosphere and service were fabulous. We did luck out in that we got to enjoy the patio on a warm evening but...",2019-09-29 08:07:07,A4js3H3Icd45DaaqfD5dQw,5qIwy91T9rAQj3_2O4cn5g
PmN8dicU5_cg0bMp9VzOqg,1,"Bad food, poor service, weak drinks, absurd prices. A truly surreal dining experience.

From the waitress who took offense that a member of our party wasn't...",2020-01-31 17:59:04,A4js3H3Icd45DaaqfD5dQw,vjn7LQjT_lDrbnICrJK5XQ
3txb5pNmdMxE0-3aHpE47A,3,This place was mentioned on Phantom Gourmet (for what I dont recall) just remember the name and heard Kendall Sq.  Since I dont live too far thought I would...,2019-10-14 06:13:09,A4js3H3Icd45DaaqfD5dQw,3Owsc_F_XsbmIhaFajxQ2A
_llEnAR7IQb9FdvLPgkgKQ,5,this is the most authentic and original Italian/Boston pizza i have ever tasted 5 STARS FOR SURE!!!,2020-02-11 12:44:12,5STbrZ-GGRZbhH26s7j4nA,BZLyYMkdGcomYXylI5lJqg
AFdMDJYrvp-U1v5oxaPapw,1,How on God's green earth is this place still in business?  Drunk college kids!  Do not reward unethical business people and bad customer service by coming...,2019-10-28 02:12:43,5STbrZ-GGRZbhH26s7j4nA,A4I1axD-DMssR5qID6rp0A
UdGSf7VAYbmqKSGjP-o21g,1,I was wondering what was taking long... the place was filled with no one and it Almost took an hour for the food... then the food finnaly arrived and guess...,2019-09-13 10:06:57,5STbrZ-GGRZbhH26s7j4nA,lpmgIaQG5SjdqhFjTJBw-w
UquVRSRwEpfd4fjY_4t32A,5,"One of my favorite places to eat in Allston. I usually get the Shwarma plate which comes with a choice of meat, potatoes or rice, hummus or garlic sauce,...",2019-11-11 08:13:27,3942kJZKI8gsJO0BdRsneA,3EN4rQgpR8cR1NxuJNzi9Q
57ZRM98W5NxzEYz106rwag,3,"A very average Mediterranean spot. Nothing we ordered was bad, per se, but the food felt very passionless and perfunctory. Also, because they prepare the...",2019-10-21 10:09:41,3942kJZKI8gsJO0BdRsneA,yjUGHdkoZTnhCYZBkO2_Sw
AyofWVHXz1nGSzpyVkwGAw,5,"Renovated a few years ago. Pleasant and clean dining atmosphere, fast food service. Short wait time, but always freshly made. Food is excellent as ever and,...",2019-08-25 10:18:50,3942kJZKI8gsJO0BdRsneA,f-v5RzTaeGthxUQjxwc_vg
Jh-nuvSt-U-0zvK4HmmVhg,4,"I came in a party of four on a weekday evening for dinner. It was very crowded, luckily we had a reservation.

I ordered the lobster ravioli, 10oz filet...",2020-01-29 16:44:40,xTU-NCJD7RdTphUrP7jt1w,us5Q0AQ3EbzasuUa_As3yw
ZAj-jVaDC43fmXoL8Z10Iw,2,Very disappointed! I've been to the South End location several times and always had positive experiences so I expected the same at the Downtown location. My...,2020-02-05 09:53:48,xTU-NCJD7RdTphUrP7jt1w,F-gNnsAT3HsaP2d10u6IZw
GXSYrbCFs0xZL1Kq0B9r5g,1,"Yikes from a 4 to a 1.0. wife again had to send back steak. Desert never came. No one in place, but kitchen was not attentive.
Got lots of apologies,and...",2020-01-28 17:14:38,xTU-NCJD7RdTphUrP7jt1w,uFwsYCvJlWPqjOGQlh4xXw
gxhsrWDuPH9N61ehIDGQ9A,4,"I've been visiting Noodle Street on and off for 13 years, I realized recently. I don't live in the area anymore, but it holds such a sweet spot in my memory...",2019-11-26 13:31:23,9kwkBVZij0Vz2GzxARwG0Q,aMoLI1v7eclKDZIAopR_FA
UoTEiJXvoe1szKJnhzzj8w,1,"Drunken noodle veggies only was just OK, nothing spectacular.  Green curry with shrimp and calamari (just rings - probably frozen), didn't count the shrimp...",2020-01-08 16:36:55,9kwkBVZij0Vz2GzxARwG0Q,QrgnCF2b8EIeUtk336643Q
ve-_KqHdA1htzGv08beqCQ,5,I am honestly in disbelief at how pooorly this restaurant rainy is rated. My friends and I come here around three times a month aNd always end up leaving...,2020-02-03 12:14:24,9kwkBVZij0Vz2GzxARwG0Q,spa9W2hpxiZmEacucWKe2Q
cwC6Ag7ZzGqqO3M-9ZUkog,5,"The food is delicious! One of the best place in Cambridge! Even though the food seems simple, but they have delicate flavors. Also they constantly add more...",2019-12-30 12:14:07,MKdL3zHlpqgTUg-UjonEaw,LEZhB2CnYIIzYlsR0A-llw
oAvleF-yZsx8dPZcRs7aJg,3,"Beautiful and clean, prompt (but not overly chatty or friendly) service. Pretty empty on a weekday morning when I went in. Every single thing here is...",2020-01-08 18:42:34,MKdL3zHlpqgTUg-UjonEaw,0ke1MMSn8wI81CIsDRhAhw
lv0y3Lt_Wqxm-fEbczGwHg,3,"I continue to come here because it's so close to work. Today I came with 2 other friends to enjoy their happy hour, which is a glass of wine or beer with a...",2020-02-05 15:58:56,MKdL3zHlpqgTUg-UjonEaw,l2wSrxtdjZ3CeL_wO1jV5A
9Xrugxor6gEm4mvRVanVVA,5,Great little gem. Loved the cozy atmosphere as well as everything we had. From the crispy mushroom bites thru the bib salad all the way to the delicious...,2019-11-10 05:28:48,xVlD-6Ni4eVJfHNdg9uIfA,jZOiACYhr7wP0zNnQL4LFg
outjC7EyvWi122OWJhr5xg,3,"I have been here a few times. i like the location by the monument. the intimacy of the inside is nice, its warm, its inviting. Was most recently back on...",2019-12-13 12:31:59,xVlD-6Ni4eVJfHNdg9uIfA,-xry1-Ojrt-Sj_G3vwzJLw
ONkHXvzHHsclsSfwR5sipQ,4,"Great JP dinner spot. I liked the vibe in here, its small but I didn't have to wait at all (I went by myself so it was easy to seat me!). The vibe in here...",2019-10-05 17:37:32,xVlD-6Ni4eVJfHNdg9uIfA,3YN4ezjawVFZhux8NRhEIQ
5H3JTAcKSY8INtPTnQ-3tw,4,Been in Charlestown for 5 years and I'm disappointed it took me so long to find this place. Amazing location with some outside seating (but just take it to...,2018-07-16 09:45:18,tG-noZMPf8yr3fJF2YXnKA,X3QjjklZbkgV1UO9SNdgrw
eqiCj7UA6z4KMz9qa2B_qA,5,"While staying in Boston, I found Style Cafe because of it's close proximity to my hotel.  They had a lengthly menu with breakfast and lunch options to...",2019-01-14 09:31:04,tG-noZMPf8yr3fJF2YXnKA,UukHWA6HgGA_b4shTaDXkw
kcNjSxG1_GW_WjBiyaSVFg,5,"Yum!!! I can only say great things (or ""tings"") about Style cafe. Food was fresh, delicious and really reasonably priced. I'd definitely go back.",2019-06-25 14:57:30,tG-noZMPf8yr3fJF2YXnKA,_LEdLB7njXgSVz9sb7AfGg
ZMpunwd6BuJZBGpwhmFyFw,5,"I really kind of want to keep this simple.  Two questions.

1) Do you like pierogies?
2) Do you like kielbasa?

If the answer to either one of those...",2018-04-26 19:31:41,UUlbF6jIIH2Eyxg9N8-CAw,6ZSpch2_fmM8XySwKaqgog
LxYjorScCwLsFd241Lrscg,5,Lovely folks behind the deli counter showing me the beauty of Polish sausages. I left EuroMart feeling woke as hell :-),2018-11-07 20:48:01,UUlbF6jIIH2Eyxg9N8-CAw,eMG2g6ntu3VxWG80AQpf8Q
cvRrEClctyG4t9NzShCMDQ,5,"As good as it gets for a Polish- Eastern European Deli in the US. 
A huge selection of meats, cheeses, breads, baked goods, jams, candy, tea, beer, wine,...",2017-01-15 09:32:28,UUlbF6jIIH2Eyxg9N8-CAw,pW9LvtC-hZ0PRAOUn7aZ2A
0ZjgHTzVp3kLHsAlxrI6Yw,5,"I had never been to Roslindale before, but live nearby in JP, and Sophia's Grotto came up in my search for new local gems. I came for dinner with my...",2020-02-06 08:12:25,zZr02LEjAnCQ0qgqi8cBIA,4oYtOdrC8BZ5QlIHNDmR3g
yNLENoYqU5QDgBhpJgU64w,5,New favorite. Great menu attentive service welcoming atmosphere delicious food and beverages. Enjoyed every aspect. Highly recommend. Can't wait to return...,2020-02-16 11:58:19,zZr02LEjAnCQ0qgqi8cBIA,_CUlFD09nKH4Mc-A5qzLdA
PtIdbPofDCWBzBCPBpzsQQ,5,"I can't even begin to tell you how much I loved this place. A true hidden gem. Very warm, cozy and very welcoming. We were looking for a Saturday noon...",2019-11-02 13:14:27,zZr02LEjAnCQ0qgqi8cBIA,E8nAnQHTPC_hhB1y5KhAzw
VeTi6nOnw4ti30nWNd3PXQ,5,"Love this place!!! Amazing, delicious food on the menu, and it's not crazy expensive like many other sushi places in the area. 

Service is excellent too....",2019-12-18 21:08:28,YA2zC4F32g-BwRfQ0KUeaA,NajTiszT57U0WLAhtwocXQ
gAEP5ZAfIjNzMNA5slW4Lw,2,I ordered Fin's for delivery and it was awful! I used to eat here in college and thought the sushi was good but my husband and I barely touched our food...,2019-11-24 12:50:40,YA2zC4F32g-BwRfQ0KUeaA,t8PSiUu5GokfCy7EtEbcDA
RLiOt-bq9hbs4vNp_kROnw,2,"I write this 8 hours after eating at Fin's with terrible food poisoning. My review was going to be much better until this happened...
Came at around 6PM on...",2019-10-27 23:18:40,YA2zC4F32g-BwRfQ0KUeaA,atO_69ftKA8MXsnr5Mg4rQ
30FyjfDgStMhs8sUpLn4dg,5,"Local nice sit in restaurant with bar. The lighting is very dark, I think they should brighten it up a little. Me and a coworker stopped in after work for...",2019-11-03 05:27:36,6uuWg3RYUYzrLePphT3PQw,5iQ9I3qqSrHtqo9fcBrkNA
Z7Tqaye5vDO1xIxvl7_fXg,2,we waited 15 mins to be. seated and for no reason. There was plenty of seating and enough staff. I waited forever to get our meal but our server tho new was...,2019-09-03 19:06:52,6uuWg3RYUYzrLePphT3PQw,cfZOzWavByWAi8XExFBRWw
zoZqD-9bpDj1lvUIOgS2mQ,1,"Only one stars because our waiter was the BEST. My coworkers and I went to this Fridays because we had just finished work in the area. 

We arrived to and...",2019-04-22 21:38:33,6uuWg3RYUYzrLePphT3PQw,0a1j2pE48VSLfYGf09Popw
8fGwmsd_UA7Sgh0L3A-Q0g,5,Surprised it took me this long to finally visit a Boloco. Honestly I always thought that it was a knock off Chipotle but it is WAY better. It reminds me of...,2019-12-26 17:13:13,kRRz2goOi0tzd9TTqlifQg,17ZfmktUwF9Ou5bk541o-w
1JPqbrzsY4Zy4XdUl7T7zw,3,"$7.75 for a small elote bowl (aji amerillo infused farro, street corn salsa, cotija cheese, creamy elote aioli, fresh cilantro, mexican popcorn) with steak...",2020-01-08 18:18:04,kRRz2goOi0tzd9TTqlifQg,yIXLkXiXdP7EvdLDKB3cxg
jEICLER2jMIX5hISVbwhBg,3,I had tried Boloco years ago and not been a fan. One of the things I liked least was the actual tortilla and in the intervening years I've moved generally...,2019-09-28 08:55:26,kRRz2goOi0tzd9TTqlifQg,vO-RYeLAdBMkVOJu3fy7Kg
V28eMarG2QFk1zgPmrkpNw,4,"Thanks for staying open for us even though there was 15 mins left to closing. I honestly tried to look for your hours, but couldn't find it on the door....",2020-01-01 14:57:59,apIHa_sfOox4DQkWE4u3ow,uSppD_1iXwv1W4Y5EYvpKg
H8AYGNTZy2dhDBvKi8VEdA,3,Not bad for the price.. My favorite is the tri color don which comes with rice and miso soup. The gyu don was okay - could use more flavor. However it comes...,2019-12-09 14:29:23,apIHa_sfOox4DQkWE4u3ow,2Z8PPcXQG-zBQEv4NdmugA
JKve7nHUUTwmQaUfXMgSyA,3,"For lunch, a Gyu-Don Lunch Bento to go.
Beef with Onion, Served with chef's choice of maki and appetizers, rice, miso soup, and house salad.

The salad and...",2019-10-28 20:32:25,apIHa_sfOox4DQkWE4u3ow,nl8gWLDo6U6MjqzbBmE_9A
i8YdtZLn3SGvGBORr7eZHQ,5,We had made reservations for 6:30pm since we were seeing a show at 8pm. Once we were seated the manager came over and greeted us and helped make sure our...,2019-11-15 12:44:01,oI2gEfrxxSdn55mK1pt2iw,V89D_0PidaINsus_kRdTgw
WwgCnYev9prcfl3Ihid7mA,3,"Came here on a rainy night last minute, since this place is open later than most restaurants on a weeknight. We were seated immediately, the place only had...",2019-09-12 14:21:02,oI2gEfrxxSdn55mK1pt2iw,SLc7q-AzoGTPPnhobjfaUg
kJbrUK6HB0AQLanc0B3C_g,5,This review is for Take-Out only. Ordered online and walked from Boston Park Plaza to grab it. It was ready 5 minutes earlier than they estimated. There was...,2019-08-30 12:57:09,oI2gEfrxxSdn55mK1pt2iw,-eGzI9NsTBnf1-CYI_eD0g
NwPmgYZQsGKUwyoA9id_Wg,5,"The service was incredible. I was seriously blown away by our server, Carlos. He was personable, attentive, and knowledgeable. I work in hospitality and so...",2020-01-04 07:57:04,Mj9P_ON9YPDmFV4GJXYYYA,RKCFlBAMGYigbL8MJkSHRw
07eOqEgOWDzklEoy-dtHGA,2,We've been to Seasons 52 often in Burlington and in Florida and have never had a bad experience - until today. We went to the one in Newton and is was...,2019-10-26 15:13:05,Mj9P_ON9YPDmFV4GJXYYYA,2VixloK5hn8Wn2wBsZ8yYg
Yzp7Ckza1FsidRka516ljQ,4,"Met up her with a girl friend from college to grab brunch. We both enjoyed our drinks, I had a lovely winter sangria and she had a martini. The food was ok,...",2020-02-10 05:58:44,Mj9P_ON9YPDmFV4GJXYYYA,oxRqSJ_4L8LvO44yjBIyoQ
ddmfLJ0p0yaRWNHj8KOL-g,5,"Had a buffalo chicken wrap with no bleu cheese.. sounds bland, yes, a buffalo chicken wrap is simple, but that's why execution is so important... and...",2020-01-22 11:42:07,bD14X8OcKEU-ToxYDBKs6Q,AFOESvb-qYfD0llhv3s6rw
AC-yUK0kFH7RBLj04yn1nA,4,"A co worker friend brought me to this local stop for a Thursday tradition. Buffalo wraps!

In addition to providing very tasty buffalo wraps with blue...",2020-02-06 12:44:25,bD14X8OcKEU-ToxYDBKs6Q,1-8BNtZ8D0Fvza3IfdrGDw
-IaAnc_NhUo-Fbu63sEO2A,5,Just moved out to Boston from California and tried Figaro's for the first time today. Nothing short of Incredible! By the time I got back to the office the...,2019-12-05 10:36:56,bD14X8OcKEU-ToxYDBKs6Q,nCenpCKuwHwCK-CvxqFayw
CTO0TUa30dY56mKcDryACw,5,Moldova is one of those restaurants you are unsure of trying at first passing glance. Its exterior isn't anything to write home about. But once you step...,2020-02-01 10:36:38,Df2QJe-w68JM0fR9rFfPhA,RENDi6PaDTaVzJFMxb1IQw
NTswjJJs3KRno5s1wDb8RA,5,"The restaurant as such is good -friendly and helpful staff, quick cooking, reasonable prices, and quiet environment. I have been there twice and both times...",2019-10-17 13:47:10,Df2QJe-w68JM0fR9rFfPhA,O89BAdUglFxFlemASnPfcw
PGga-XlJ9eDxd7WeXFLGmw,4,"Ever since this place opened, it's been a go-to place for this family of locals. Their grilled and stewed lamb is delicious. The service is friendly and...",2019-10-11 12:41:00,Df2QJe-w68JM0fR9rFfPhA,UD51b-mNElgiWCSSZDypcw
-7zmNE8G3gMkjiSu3lR4pg,4,"I went to Scholars after a few drinks at Yvonne's with some friends and really enjoyed my experience there. Very spacious area and friendly staff.

We...",2019-10-03 05:01:09,ZQNf8895P81vjCfyipjhYw,w6Y255wGoK93GeYWpQd8ew
-bKnDRUsZOEK8nRPEhbQMw,3,"This place is hit or miss.  It depends of you come for lunch during the week or weekend night. This place is big, like really big as it has two floors &...",2020-02-11 11:25:36,ZQNf8895P81vjCfyipjhYw,j0In1_rhl_pc7eZwOJPeIQ
6HobS66tbKrqR3LPQl01iQ,3,"We came here the other night and it was a decent find.

Pros:
+ Plenty of drink choices
+ Well stocked bar
+ Short lines

Cons:
- A steep cover for a...",2019-08-19 14:53:39,ZQNf8895P81vjCfyipjhYw,KRNbW2TCluXsd8VtNJ8uew
p7oJ-Pu-uExCVMDRtZoHyQ,4,"I will cut right to the chase and say that the food here is honestly pretty mediocre- not bad, not great either. The reason this place gets 4 stars is...",2020-02-17 12:31:07,pW-9K9V5KQWxd-teAtcjlQ,gyhNzFlhpqJhT2Q92V6cIQ
CN_k1yqofc82dGlXfLdVDw,3,"This is your stereotypical North End restaurant: It's small, dimly lit, boisterous, and has a hostess who has worked there forever.  You can get a giant...",2020-01-02 16:36:08,pW-9K9V5KQWxd-teAtcjlQ,dCTle2T66d6mtoXeEOCQdg
y-kbSi6O9Hf-vUz6yzx5fw,4,"Wine @$10 good.
Mussels @$16 excellent 
Salad/appetizer at $15 not bad
Ministrim @$9 get another
Lots of excellent bread
Location excellent 
Service excellent",2019-10-18 14:40:05,pW-9K9V5KQWxd-teAtcjlQ,O4ra79w5HrW7I5pMp2klIw
zkFFHL2bNXR71nVJwGvfiQ,4,"I've only gotten delivery from Thai Basil. I have ordered yellow curry with chicken and steamed noodles, chicken satay, and pork dumplings. The yellow curry...",2020-01-20 08:25:53,XWF0qtV3GxkgfdvAjwpfzQ,bq_cKG93_EN0hrf16OFqBw
G0QOZViULsxa_gTOMEsVyQ,1,I've been here a bunch of times over the last 6 months and I always get the Red Curry. Today I ordered it for pickup but they gave me Yellow curry instead....,2020-01-11 12:45:07,XWF0qtV3GxkgfdvAjwpfzQ,oSo6XlFehy7iIcmlN7QYYA
XD9Vnz1203QVHqiwIFw3cg,3,"If you're looking for reasonably priced, hefty portions of Thai food that is consistently good, but not great, have I got a recommendation for you... Thai...",2019-09-11 23:01:26,XWF0qtV3GxkgfdvAjwpfzQ,kU1Ww8XdkUV4C9XCaEmKVg
_55Fvw3xNyPfXCy_Bs9mDw,5,"Thanks to the kindness donation of this restaurant. I got my tumor operation done. They did a great fundraiser for me. 
God bless you",2019-11-18 16:22:21,oIzfAg8hEkzVrxTJaIfoPQ,uCutvaJ4cpIVQiQj7iqxpg
L117PY3eTm7jyz942_V4Ng,1,"Last night, tried to enjoy a meal in the neighborhood and clearly things have changed. All the things pictured on this site is outdated. When we went there...",2020-01-18 08:47:45,oIzfAg8hEkzVrxTJaIfoPQ,CulYNQ7SyyUA_3YBOTilTA
rs4buCq6kh-8BmnUi_P9yQ,1,"Avoid this place at all cost. We got two margaritas ($10 on the menu). When my friend asked for the check, the server took his card, went into the kitchen,...",2019-11-15 17:41:12,oIzfAg8hEkzVrxTJaIfoPQ,pe0MijS4sblRaPVYrzK2Ng
fTgh3hE5XYF-b7ZBofepEA,5,"Update: They recently expanded into the unit next door, increasing the size. They have also redecorated and added a full bar! I think the churrasco and...",2019-12-19 07:25:43,xrc65jJ0rmjaZ8B-6Yt1Dw,RRaU7gadpGZlu7mux86Fdw
vUc8H9dcvccYqTXFTdjcYA,5,"So you need to come and try this now
Because when you eat this you'll say wow
I don't mean my hot bae
Though I really must say
She's even more yummy than...",2019-03-19 07:50:14,xrc65jJ0rmjaZ8B-6Yt1Dw,Hi10sGSZNxQH3NLyWSZ1oA
YjRTBqyufi1U0j7YwvmFAg,5,"You can never find a Brazilian meat for this price & quality anywhere. For $8.49 per pound, you can get any sorts of meats freshly cooking on the grill....",2018-03-09 20:55:51,xrc65jJ0rmjaZ8B-6Yt1Dw,CjALxE78nzVOWawHbp95nQ
mMR9RPgK9BU_frO9lkfy5w,5,"I was intrigued by Kitchen Kibitz the second I heard of it. The website sums it up well: ""Kitchen Kibitz is a new participatory dining experience which...",2013-11-11 09:05:01,5lzfLJCJRwnsF-FJUORrVA,PwBriZjb_u69RTujuaZPPA
